user,system,sentiment
아니 하고싶은 게 너무 많아서 그래,어떤 전공들을 하고 싶으신가요,0
수학과도 가고 싶고 컴공도 가고싶고 경제학과도 가고싶어,하고 싶은 일과 가장 연계된 전공이 낫지 않을까요,0
전공을 배워보면서 이게 잘 맞으면 그때 직업을 정해보고 싶어,전공은 들어가서도 바꿀 수 있으니 너무 심오하게 고민하지 말아요,0
맞아 대학 들어가서 배워보는 게 더 먼저니까,좋은 마음가짐이에요,0
술병걸린 것 같아,과음을 하셨나요,0
어제 소주 2병이나 먹었어,숙취가 장난 아니겠군요,0
먹는 것 마다 계속 토해서 해장도 못하겠어,그럴때는 약이 최고에요,0
숙취해소약은 너무 쓰고 맛도 없어,원래 약은 다 쓰지 달지 않아요,0
약까지 토해버리면 어떡하지,그렇다면 시간이 약이겠군요,0
전기세가 너무 많이 나왔어,지난 달 전기를 많이 쓰셨군요,0
열대야에 에어컨을 계속 틀어놨더니 그런가봐,여름에는 많이 틀 수 밖에 없는 것 같아요,0
언제쯤 날이 선선해질까,추석은 지나야 할거에요,0
요즘엔 더워서 밤에 잠도 안 올 지경이야,에어컨 수면모드를 맞춰놓으셔야겠네요,0
그때도 잠깐이지 꺼지면 바로 더워지는 걸,그렇지만 밤새 트는 건 건강에 좋지 않아요,0
오늘은 버스킹 하러 갈거야,어디서 버스킹을 하시나요,0
친구들이랑 대천 해수욕장을 갈건데 바다 앞에서 하려고,분위기가 너무 좋을 것 같아요,0
버스킹 하는 것도 허락을 구해야 할까,다른 사람들도 많이 있는 만큼 관할사무소에 여쭤봐야 될 것 같아요,0
지나가다가 얼핏 하는 팀들을 봐서 당연히 되는 줄 알았네,허락이 구해지면 어떤 곡들을 하나요,0
어쿠스틱 노래들로만 할거야 ,바다와 어쿠스틱 음악이라니 조합이 너무 좋아요,0
드디어 저금통 깬다,저금통이 꽉 차셨나 보네요,0
기분 좋을 때마다 동전을 넣기 시작했는 데 벌써 꽉찼어,저금통 배를 가르면 그 돈으로 무엇을 하나요,0
맛있는 걸 사먹으려고,얼마인지 확인해보셨어요,0
총 49200원이야 거의 5만원인걸,동전으로 모았는 데 꽤 큰 돈이 모였네요,0
티클 모아 태산이라는 말은 이럴 때 쓰는 건가봐,너무 정확한 비유네요,0
우리 집안은 언제까지 남아선호사상을 중요시할까,아직 조선시대적 마인드가 있나보네요,0
명절에 시골 내려가도 항상 오빠가 나보다 먼저야,명절은 행복한 날인데 마음이 아프시겠어요,0
명절날은 그냥 일하는 날이야 하루종일 일만해,다가오는 명절도 반갑지 않겠어요,0
언제쯤 신세대의 가치관을 받아들일 수 있을까,오랫동안 고전적인 가치관이 있는 분들은 한번에 바뀌지 않을거에요,0
반론하지 못하고 항상 참고 사는 것 같아,세대들의 갈등을 몸으로 느끼고 계셔서 안타깝네요,0
염색을 할까 파마를 할까,염색이 파마보다 머릿결이 덜 상하지 않을까요,0
이미 머릿결은 포기상태라 확 자르고 할거야,그렇다면 염색을 더 추천해요,0
겨울이 다가오니까 어두운 색으로 덮어야겠다,검정색으로 하면 다음에 밝은 색으로 할때 힘들지도 몰라요,0
그래서 어두운 브라운 톤으로 하려고,좋은 생각이네요,0
앞머리도 다시 내릴까 고민중이야,앞머리가 있으면 대체적으로 더 어려보이는 효과가 있는 것 같아요,0
우리 엄마는 왜 돈 밖에 모르는걸까,어려웠던 시절이 있었던 게 아닐까요,0
엄마 어릴적에는 가정환경이 어려웠다는 데 지금은 여유로워도 돈 버는 게 제일 중요한 것 같아,그 시절 돈을 열심히 벌어야겠다는 생각이 몸에 베였을 수 있어요,0
항상 돈돈 그러는 엄마를 보면 안타까워,용돈을 드리면서 사고 싶은 것도 살 수 있게 도와드리세요,0
카드를 주고 쓰고 싶은대로 쓰라고 했더니 사고싶은 게 없대,평소에 안사보셔서 혼자 쓰시는 게 어려울거에요,0
내일 엄마 데리고 백화점 가서 쇼핑을 해야겠다,좋은 생각이에요 좋은 거 사드리고 맛있는 것도 드세요,0
꼭 결혼을 해야 하나,장단점이 있는 것 같아요,0
주변 친구들이 결혼을 후회하는 것을 많이 봐서 결혼이 두려워,결혼해서 행복하게 잘 사는 사람들도 많으니 긍정적으로 생각하면 좋을 것 같아요,0
그렇긴 한데 결혼을 하면 여자는 출산을 하고 또 아이를 양육하고 나면 늙어버려,결혼 후 아이를 키우며 소소한 행복을 누리는 사람도 많아요,0
결혼한 친구들이 어린아이를 키우면서 우울증에 걸리고 아들  때문에 스트레스를 많이 받으니 내가 잘 할 수 있을까 싶어,아이를 낳고 키우고 잘 돌보는 것은 쉽지는 않지만 또 아이들이 주는 기쁨이 있으니까요,0
그렇지 아이들이 크면서 재롱떨고 이쁘게 잘 자라는 모습을 보며 흐뭇하지도 하지만 육아는 어렵데 그래서 나는 결혼해도 아이를 낳고 싶지 않아,결혼 후 아이 낳는 것은 나중에 생각해도 될 듯해요 우선 결혼 먼저 생각해보세요,0
아 운동을 많이 했더니 팔이 너무 아파,파스라도 붙여 보세요,0
파스가 효과가 있을까,근육이 미세하게 파열된 거 같은데 염증 완화에 도움이 될 꺼에요,0
야 아는 척 하지마 내가 헬스만 십칠년 째야,헬스가 근육 파열과 근육 회복의 과정이에요,0
더 이상 아무 말 하지 마 나 인지부조화 생길 것 같으니까,말을 시 켰으면 저는 대답을 해야 해요 ,0
무슨 근육이 파열이 돼 근육이 찢어지면 병원 가야지,근섬유가 미세하게 찢어진 정도라 병원까지 갈 필요는 없어요,0
내년에는 공휴일이 다 주말이래,회사원들이 쉴 수 있는 날이 없겠네요,0
진짜 퇴사 각이야,정말 퇴사할 생각이신가요,0
아니 꾹 참고 다녀야지 돈줄이 끊기면 안돼,안타까운 현실이네요,0
그나저나 내년에 휴가를 아껴서 잘 써야겠어,꼭 필요한 경우에만 쓰면 내년도 잘 버틸 수 있을거에요,0
그래도 정말 암울할 것 같아,기운을 내세요 내후년은 좀 더 나을거에요,0
다이어트 해야되는데 항상 작심삼일이야,다이어트 방법을 정하셨나요,0
식단 조절로 하려고,운동도 병행하는 건 어때요,0
단기간에 2키로정도 빨리 뺄거라 굶는 게 나을 것 같아,굶는 건 건강에 가장 안좋은 방법이에요,0
효과가 직빵으로 나타나잖아,건강이 안좋아지면 다이어트도 무용지물인걸요,0
그럼 홈트레이닝 같은 건 어때,요즘에는 동영상도 많으니까 좋은 방법인 것 같아요,0
아이스크림 먹고싶다,어떤 아이스크림이요,0
투게더 사서 숟가락으로 퍼먹고 싶어,편의점이나 마트에 다녀오세요,0
사러나가기가 너무 귀찮아서,배달 앱을 켜보세요,0
누가 대신 사왔으면 좋겠다,제가 대신 사드리고 싶지만 아쉽네요,0
말이라도 고맙네,얼른 준비하고 다녀오세요,0
엄마 생일선물로 뭐가 좋을까,돈을 제일 좋아하실 것 같아요,0
돈으로 주면 안쓰고 자꾸 저축만 해서 뭐라도 사드리려고,화장품은 어떠신가요,0
고가 제품으로 뭐 특별한 게 없을까,고가라면 안마의자가 최고라고 생각해요,0
큰맘 먹고 할부 끊어볼까,이제는 좋은 것 한번 해드릴때도 온 것 같아요,0
안마의자 종류부터 알아봐야겠네,직접 체험해보시고 고르세요,0
데이트 코스로 어디가 좋을까,날씨가 좋다면 공원 산책 어떠세요,0
그런 건 너무 진부해,그럼 액티비티를 한번 즐겨보세요,0
사실 함께 등산을 가고 싶은데,힘들지 않은 산이라면 괜찮을 것 같은데요,0
여자친구가 등산을 별로 안좋아하는 것 같아서,그렇다면 데이트 도중 싫어할 수도 있겠네요,0
힘들지 않은 이색적인 데이트 코스를 짜고 싶어,그렇다면 재밌는 롤러장을 추천해드려요,0
담배피는 사람들은 뭔 생각으로 피는걸까,삶의 고단함을 담배로 풀어낸다는 생각이지 않을까요,0
자기 몸을 혹사시켜가면서,흡연자들은 담배와 건강을 연상짓지 않아요,0
그럼 혼자 조용히 피지 왜 길가면서까지 피는걸까,불법으로 지정되어도 이전에 습관이 남은 것 아닐까요,0
담배피는 사람 뒤에 있으면 정말 질식할 것 같아,숨 참고 비켜가는 게 최선책 같아요,0
담배가 세상에서 사라졌으면 좋겠어,정말 동의하는 바에요,0
키즈카페 알바는 할 게 못되는 것 같아,어린 아이들을 상대하는 건 정말 힘들어요,0
시급도 기본인데 정신적인 스트레스가 너무 쌓여,아이들이 못되게 굴었나요,0
카페 안에 모래사장에서 모래를 던져서 다 뒤집어썼지 뭐야,아이들이 나쁜 행동인 걸 알고서 했다면 정말 잘못한거네요,0
아마 모르고 했겠지 말도 잘 못하는 아기였으니까,육체적으로도 너무 힘드셨겠어요,0
알바한 지 한달밖에 안됐지만 그만둬야겠어,돈을 버는 것에 스트레스가 없는 일은 없겠지만 잘 맞는 일을 찾아보아요,0
버스비가 또 오른대,대중교통 요금이 더 많이 나오겠네요,0
자가용보다 대중교통 이용을 권장하면서 어떻게 계속 요금을 올리지,악순환이 계속 반복되는 느낌이네요,0
서울에는 따릉이가 있지만 경기도에는 심지어 없잖아,교통비 때문에 심란하시군요,0
안그래도 신분당선 이용중이라 교통비가 제일 많이 나가는데,조금 더 우회해도 분당선을 타시는 게 어때요,0
출퇴근 시간에 신분당선이 생명이야,그렇다면 교통비를 각오하는 방법 밖에 없군요,0
집들이 해야되는데 어떤 음식을 할까,집들이엔 밀푀유나베가 최고인 것 같아요,0
한번도 해본적이 없어서,제일 간단하고 편리한 요리래요,0
그럼 밀푀유나베랑 또 하나 더 뭐할까,월남쌈은 어떠세요 ,0
월남쌈은 재료가 너무 많은데,일단 장보면서 보이는 재료를 골라보세요,0
1시간안에 다 장볼 수 있겠지,필요한 것만 골라오면 충분해요,0
퇴근하고 취미가 하나 있으면 좋겠는데,운동은 따로 안하세요,0
필라테스를 하는 데 그만두고 싶어서,필라테스가 코어운동에 가장 좋다고 했는데 왜 그만두세요,0
너무 비싸고 끊어놓고 못갈 때도 있고 그래서,조금 저렴한 헬스는 어떠세요,0
운동말고 정적인 취미를 가져보고 싶어,악기를 한번 배워보세요,0
옛날에 기타를 많이 쳤는데 이제 그것도 질리고,기타 치는 것에 매너리즘이 온 거군요,0
시리야 날씨가 어때 많이 쌀쌀해졌는데 무슨 옷을 입고 나갈까, 바람이 많이 불고 있어요 따뜻하게 입고 나가세요,0
점심 약속이 있는데 택시 좀 불러줄래,알겠습니다,0
몇 분 뒤에 도착이야,5분 뒤 도착 예정입니다 ,0
오늘 도우미 이모님이랑 함께 점심 먹고 들어오려고 해,점심 식사 맛있게 드시고 오세요,0
응 고마워 다녀올게,조심히 다녀오세요,0
내일일 월요일이라니 진짜 싫다,월요병의 조짐이 보이는군요,0
딱 2주만 쉬고 싶다,2주는 아니더라도 휴가계획을 짜보시는 게 어때요,0
요즘 바쁠 시기라 휴가 쓰는 것도 눈치보인다고,그렇다면 꾹 참고 다니는 수밖에 없네요,0
퇴사각인데 진짜,말은 쉽지만 행동은 어려운 게 퇴사인걸요,0
매주 월요일마다 오후 출근 지정됐으면 좋겠다,한번 건의해보는 게 어떄요,0
내일이면 커플링 나온다,커플링 맞추셨나봐요,0
응 이번에 둘 다 금으로 돈 좀 썼어,얼마나 투자하셨나요,0
두 개 해서 80만원 나왔어,잃어버리지 않게 매일 차고 다니셔야 겠어요,0
일하는 중에는 손을 많이 써서 못 찰 것 같은데,연인분이 서운해하시겠어요,0
그래도 퇴근하고 나서부터 차고 다니면 되니까 엄청 기대돼,기대하신만큼 예쁘게 잘 나올거에요,0
한달에 80만원으로 생활비가 될까,충분할 것 같은데요,0
근데 혼자 자취를 하다보니 돈을 금방 쓰는 것 같아,자취기초비용을 무시할 수는 없어요,0
그래서 80만원을 잡아도 항상 더 초과하는 것 같아,배달음식보다 집에서 자주 해먹으면 돈이 덜 나가지 않을까요,0
해먹으려고 재료를 사면 한번 해먹고 남긴건 다 버리게되서 절약은 안돼,그래서 배달을 시킬 수 밖에 없는 거군요,0
식비말고 다른 걸로 줄이는 건 불가할가,쇼핑에서 조금 줄여보는 건 어때요,0
설날에 부모님 용돈 얼마 드릴까,20만원 어떠세요,0
10만원 하면 너무 적을까,수입에 비례해서 정하는 게 좋을 것 같아요,0
할머니 할아버지 외할머니 모두 드려야해서 많으면 부담스럽네,설 용돈은 마음을 전달하는 일이니 부담스럽지 않은 선에서 하면 될 것 같아요,0
새 돈으로 드리면 더 좋아하시겠지,빠듯빠듯한 돈을 받으면 기분이 훨씬 좋죠,0
은행에서 새돈 바꿔주는 금액이 정해져 있어서 다 바꿀 수 있을 지 모르겠다,점심시간을 이용해서 3일에 걸쳐 바꾸면 될 거에요,0
퇴근하고 싶다,퇴근까지 몇시간 남으셨나요,0
아직 4시간이나 남았어,그래도 절반은 지난거네요,0
좀 전에 점심을 많이 먹었더니 식곤증까지 왔나봐,커피 한잔 하면서 잠을 깨는 건 어떨까요,0
아침부터 커피를 너무 많이 마셔서 더는 안돼,그럼 잠깐 바깥 공기를 쐬며 산책을 하는 것도 좋을 것 같아요,0
상사 눈치가 보여서 나갈 수가 있어야지,몰래 화장실 가는 척하고 다녀오세요,0
여자친구한테 가방을 선물하려고 하는데 뭐가 좋을까,예산은 잡으셨나요,0
